log_P_O2	log_P_I	log_P_Cs	Fase	Reazione	Reagenti	Prodotti Solidi	Prodotti Gas	Cs Atoms Transferred	O2 Atoms Transferred	I Atoms Transferred
-32.65306122448979	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-30.612244897959187	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-28.57142857142857	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-26.530612244897952	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-24.48979591836735	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-22.448979591836732	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-20.408163265306115	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-18.367346938775512	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-16.326530612244895	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-14.285714285714278	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-12.244897959183675	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-10.204081632653057	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-8.16326530612244	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-6.122448979591837	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-4.08163265306122	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-2.040816326530603	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
0.0	-42.857142857142854	-44.89795918367347	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-100.0	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-97.95918367346938	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-95.91836734693878	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-93.87755102040816	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-91.83673469387755	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-89.79591836734694	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-87.75510204081633	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-85.71428571428571	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-83.6734693877551	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-81.63265306122449	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-79.59183673469389	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-77.55102040816327	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-75.51020408163265	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-73.46938775510205	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-71.42857142857143	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-69.38775510204081	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-67.34693877551021	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-65.3061224489796	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-63.265306122448976	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-61.224489795918366	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-59.183673469387756	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-57.14285714285714	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-55.10204081632653	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-53.06122448979592	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-51.0204081632653	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-48.97959183673469	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-46.93877551020408	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-44.89795918367347	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-42.857142857142854	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-40.816326530612244	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-38.775510204081634	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-36.73469387755102	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-34.69387755102041	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-32.65306122448979	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-30.612244897959187	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-28.57142857142857	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-26.530612244897952	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-24.48979591836735	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-22.448979591836732	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-20.408163265306115	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-18.367346938775512	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-16.326530612244895	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-14.285714285714278	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-12.244897959183675	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-10.204081632653057	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-8.16326530612244	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-6.122448979591837	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-4.08163265306122	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-2.040816326530603	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
0.0	-42.857142857142854	-42.857142857142854	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-100.0	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-97.95918367346938	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-95.91836734693878	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-93.87755102040816	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-91.83673469387755	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-89.79591836734694	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-87.75510204081633	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-85.71428571428571	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-83.6734693877551	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-81.63265306122449	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-79.59183673469389	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-77.55102040816327	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-75.51020408163265	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-73.46938775510205	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-71.42857142857143	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-69.38775510204081	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-67.34693877551021	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-65.3061224489796	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-63.265306122448976	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-61.224489795918366	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-59.183673469387756	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-57.14285714285714	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-55.10204081632653	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-53.06122448979592	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-51.0204081632653	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-48.97959183673469	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-46.93877551020408	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-44.89795918367347	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-42.857142857142854	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-40.816326530612244	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-38.775510204081634	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-36.73469387755102	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-34.69387755102041	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-32.65306122448979	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-30.612244897959187	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-28.57142857142857	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-26.530612244897952	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-24.48979591836735	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-22.448979591836732	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-20.408163265306115	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-18.367346938775512	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-16.326530612244895	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-14.285714285714278	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-12.244897959183675	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-10.204081632653057	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-8.16326530612244	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-6.122448979591837	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-4.08163265306122	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-2.040816326530603	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
0.0	-42.857142857142854	-40.816326530612244	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-100.0	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-97.95918367346938	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-95.91836734693878	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-93.87755102040816	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-91.83673469387755	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-89.79591836734694	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-87.75510204081633	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-85.71428571428571	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-83.6734693877551	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-81.63265306122449	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-79.59183673469389	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-77.55102040816327	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-75.51020408163265	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-73.46938775510205	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-71.42857142857143	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-69.38775510204081	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-67.34693877551021	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-65.3061224489796	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-63.265306122448976	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-61.224489795918366	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-59.183673469387756	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-57.14285714285714	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-55.10204081632653	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-53.06122448979592	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-51.0204081632653	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-48.97959183673469	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-46.93877551020408	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-44.89795918367347	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-42.857142857142854	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-40.816326530612244	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-38.775510204081634	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-36.73469387755102	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-34.69387755102041	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-32.65306122448979	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-30.612244897959187	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-28.57142857142857	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-26.530612244897952	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-24.48979591836735	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-22.448979591836732	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-20.408163265306115	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-18.367346938775512	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-16.326530612244895	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-14.285714285714278	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-12.244897959183675	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-10.204081632653057	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-8.16326530612244	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-6.122448979591837	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-4.08163265306122	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-2.040816326530603	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
0.0	-42.857142857142854	-38.775510204081634	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-100.0	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-97.95918367346938	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-95.91836734693878	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-93.87755102040816	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-91.83673469387755	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-89.79591836734694	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-87.75510204081633	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-85.71428571428571	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-83.6734693877551	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-81.63265306122449	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-79.59183673469389	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-77.55102040816327	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-75.51020408163265	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-73.46938775510205	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-71.42857142857143	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-69.38775510204081	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-67.34693877551021	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-65.3061224489796	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-63.265306122448976	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-61.224489795918366	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-59.183673469387756	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-57.14285714285714	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-55.10204081632653	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-53.06122448979592	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-51.0204081632653	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-48.97959183673469	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-46.93877551020408	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-44.89795918367347	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
-42.857142857142854	-42.857142857142854	-36.73469387755102	Cs+I+O2	Cs+I+O2	Cs, I, O2		Cs, I, O2	0	0.0	0
